id;session_id;position_x;position_y;target_number;game_number;creation;id;respondent_id;note;prototype;creation;id;experience;pc_usage;sex;age;employment;creation
4736;103;663;205;12;3;2022-11-30 10:45:40.375;103;21;res20_dell2400_sys10;2C;2022-11-30 10:44:36.266;21;9;more than 3 hours daily;man;24;Študent Informatiky;2022-11-30 10:33:21.333
4738;103;415;434;14;3;2022-11-30 10:45:42.498;103;21;res20_dell2400_sys10;2C;2022-11-30 10:44:36.266;21;9;more than 3 hours daily;man;24;Študent Informatiky;2022-11-30 10:33:21.333
4740;103;760;108;16;3;2022-11-30 10:45:44.87;103;21;res20_dell2400_sys10;2C;2022-11-30 10:44:36.266;21;9;more than 3 hours daily;man;24;Študent Informatiky;2022-11-30 10:33:21.333
4851;106;711;432;3;1;2022-12-04 13:46:40.41;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4853;106;907;517;5;1;2022-12-04 13:46:43.425;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4854;106;467;162;6;1;2022-12-04 13:46:44.771;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4857;106;715;395;9;1;2022-12-04 13:46:48.818;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4861;106;400;314;1;2;2022-12-04 13:46:55.605;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4862;106;766;66;2;2;2022-12-04 13:46:57.034;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4864;106;46;358;4;2;2022-12-04 13:46:59.297;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4866;106;858;92;6;2;2022-12-04 13:47:01.61;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4877;106;625;94;1;3;2022-12-04 13:47:18.657;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4878;106;783;384;2;3;2022-12-04 13:47:19.634;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4880;106;264;399;4;3;2022-12-04 13:47:22.394;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4884;106;715;467;8;3;2022-12-04 13:47:26.353;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4885;106;384;233;9;3;2022-12-04 13:47:27.497;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4888;106;749;92;12;3;2022-12-04 13:47:30.777;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4890;106;914;550;14;3;2022-12-04 13:47:32.649;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4891;106;402;334;15;3;2022-12-04 13:47:33.809;106;22;res21_trust4800_sys10;2B;2022-12-04 13:46:07.135;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4991;109;221;327;1;1;2022-12-04 13:58:55.987;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4992;109;369;402;2;1;2022-12-04 13:59:01.695;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4994;109;255;99;4;1;2022-12-04 13:59:03.632;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4996;109;173;535;6;1;2022-12-04 13:59:05.467;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
4998;109;673;181;8;1;2022-12-04 13:59:07.711;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5000;109;687;108;10;1;2022-12-04 13:59:09.536;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5002;109;653;182;12;1;2022-12-04 13:59:11.494;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5004;109;312;92;14;1;2022-12-04 13:59:13.319;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5005;109;873;443;15;1;2022-12-04 13:59:14.456;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5007;109;886;227;17;1;2022-12-04 13:59:16.579;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5010;109;869;77;3;2;2022-12-04 13:59:23.883;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5012;109;418;152;5;2;2022-12-04 13:59:25.597;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5014;109;236;247;7;2;2022-12-04 13:59:27.58;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5016;109;938;274;9;2;2022-12-04 13:59:29.496;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5018;109;566;322;11;2;2022-12-04 13:59:31.231;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5020;109;168;139;13;2;2022-12-04 13:59:33.145;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5023;109;644;550;16;2;2022-12-04 13:59:36.109;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5025;109;930;83;1;3;2022-12-04 13:59:39.611;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5026;109;580;255;2;3;2022-12-04 13:59:44.325;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5028;109;900;308;4;3;2022-12-04 13:59:45.955;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5030;109;59;215;6;3;2022-12-04 13:59:48.173;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5032;109;335;369;8;3;2022-12-04 13:59:50.261;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5034;109;919;113;10;3;2022-12-04 13:59:52.164;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5036;109;788;47;12;3;2022-12-04 13:59:53.89;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5038;109;230;114;14;3;2022-12-04 13:59:55.875;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5040;109;924;540;16;3;2022-12-04 13:59:57.827;109;22;res21_dell2400_sys5;1B;2022-12-04 13:58:52.342;22;7;more than 3 hours daily;man;31;stavebný inžinier;2022-12-04 13:46:06.991
5127;112;433;302;3;1;2022-12-04 14:17:42.163;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5129;112;85;551;5;1;2022-12-04 14:17:45.556;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5131;112;160;241;7;1;2022-12-04 14:17:48.274;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5133;112;298;166;9;1;2022-12-04 14:17:50.786;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5135;112;102;259;11;1;2022-12-04 14:17:53.776;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5136;112;573;493;1;2;2022-12-04 14:17:57.346;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5137;112;399;397;2;2;2022-12-04 14:17:59.552;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5139;112;667;342;4;2;2022-12-04 14:18:01.771;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5141;112;832;522;6;2;2022-12-04 14:18:04.302;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5144;112;425;50;9;2;2022-12-04 14:18:08.231;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5146;112;643;56;11;2;2022-12-04 14:18:11.96;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5148;112;637;376;13;2;2022-12-04 14:18:14.38;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5151;112;553;177;3;3;2022-12-04 14:18:19.716;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5153;112;873;111;5;3;2022-12-04 14:18:21.94;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5155;112;507;549;7;3;2022-12-04 14:18:25.128;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5157;112;525;189;9;3;2022-12-04 14:18:28.027;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5160;112;223;473;12;3;2022-12-04 14:18:32.729;112;23;res22_dell2400_sys18;1C;2022-12-04 14:17:31.954;23;4;less than 1 hour weekly;woman;32;logopédka;2022-12-04 14:10:23.299
5324;117;928;534;1;1;2022-12-04 16:19:33.478;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5325;117;415;427;2;1;2022-12-04 16:19:35.144;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5327;117;482;127;4;1;2022-12-04 16:19:37.802;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5329;117;515;61;6;1;2022-12-04 16:19:39.869;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5331;117;226;108;8;1;2022-12-04 16:19:42.332;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5333;117;893;516;10;1;2022-12-04 16:19:45.503;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5335;117;473;456;12;1;2022-12-04 16:19:48.898;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5337;117;133;175;1;2;2022-12-04 16:19:51.979;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5338;117;408;531;2;2;2022-12-04 16:19:53.812;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5340;117;312;241;4;2;2022-12-04 16:19:55.95;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5342;117;727;60;6;2;2022-12-04 16:19:58.522;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5344;117;800;97;8;2;2022-12-04 16:20:01.1;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5346;117;650;472;10;2;2022-12-04 16:20:03.516;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5348;117;134;297;12;2;2022-12-04 16:20:05.807;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5350;117;609;439;14;2;2022-12-04 16:20:08.217;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5353;117;520;401;3;3;2022-12-04 16:20:13.618;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5355;117;328;320;5;3;2022-12-04 16:20:16.18;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5356;117;807;430;6;3;2022-12-04 16:20:17.244;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5358;117;549;336;8;3;2022-12-04 16:20:19.478;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5360;117;678;91;10;3;2022-12-04 16:20:23.54;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5362;117;224;286;12;3;2022-12-04 16:20:25.759;117;24;res23_dell2400_sys18;1A;2022-12-04 16:19:27.715;24;5;more than 3 hours daily;woman;35;zdravotnícky laborant;2022-12-04 16:13:26.825
5498;121;393;80;5;1;2022-12-04 16:39:00.738;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5499;121;887;333;6;1;2022-12-04 16:39:02.418;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5501;121;424;220;8;1;2022-12-04 16:39:05.411;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5503;121;412;147;10;1;2022-12-04 16:39:08.018;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5505;121;429;442;1;2;2022-12-04 16:39:15.581;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5506;121;275;237;2;2;2022-12-04 16:39:16.892;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5508;121;920;49;4;2;2022-12-04 16:39:19.155;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5511;121;944;108;7;2;2022-12-04 16:39:22.476;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5515;121;283;426;11;2;2022-12-04 16:39:27.546;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5517;121;102;68;13;2;2022-12-04 16:39:30.122;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5519;121;232;357;1;3;2022-12-04 16:39:38.453;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5520;121;641;533;2;3;2022-12-04 16:39:39.627;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5522;121;136;255;4;3;2022-12-04 16:39:41.708;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5523;121;471;460;5;3;2022-12-04 16:39:42.723;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5525;121;609;128;7;3;2022-12-04 16:39:44.643;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5527;121;303;343;9;3;2022-12-04 16:39:46.618;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5528;121;530;426;10;3;2022-12-04 16:39:47.651;121;25;res24_trust4800_sys10;2C;2022-12-04 16:38:01.63;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5603;123;160;421;7;2;2022-12-04 16:49:17.167;123;25;res24_dell2400_sys10;2B;2022-12-04 16:48:43.497;25;9;more than 3 hours daily;man;35;konateľ - práca s vybavovaním dokladov pre vozidlá;2022-12-04 16:38:01.535
5711;126;341;417;1;1;2022-12-04 18:29:56.292;126;26;res25_trust4800_sys10;1A;2022-12-04 18:29:17.642;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5712;126;112;194;2;1;2022-12-04 18:29:57.443;126;26;res25_trust4800_sys10;1A;2022-12-04 18:29:17.642;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5714;126;389;234;4;1;2022-12-04 18:30:00.699;126;26;res25_trust4800_sys10;1A;2022-12-04 18:29:17.642;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5716;126;887;431;6;1;2022-12-04 18:30:04.186;126;26;res25_trust4800_sys10;1A;2022-12-04 18:29:17.642;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
5718;126;836;504;8;1;2022-12-04 18:30:07.243;126;26;res25_trust4800_sys10;1A;2022-12-04 18:29:17.642;26;10;2 - 3 hours daily;man;33;stavenbný manažér;2022-12-04 18:29:17.493
3696;81;853;60;11;2;2022-11-30 08:06:43.757;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3698;81;708;492;1;3;2022-11-30 08:06:47.803;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3699;81;321;271;2;3;2022-11-30 08:06:49.326;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3701;81;65;174;4;3;2022-11-30 08:06:51.757;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3704;81;838;464;7;3;2022-11-30 08:06:54.99;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3706;81;649;318;9;3;2022-11-30 08:06:57.645;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3708;81;184;348;11;3;2022-11-30 08:06:59.406;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3710;81;865;443;13;3;2022-11-30 08:07:01.861;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3712;81;800;537;15;3;2022-11-30 08:07:03.934;81;17;res16_trust4800_sys10;1C;2022-11-30 08:05:38.773;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3713;82;275;366;1;1;2022-11-30 08:11:16.466;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3714;82;409;84;2;1;2022-11-30 08:11:17.397;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3715;82;138;514;3;1;2022-11-30 08:11:18.565;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3716;82;755;281;4;1;2022-11-30 08:11:19.886;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3717;82;615;491;5;1;2022-11-30 08:11:21.243;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3718;82;324;180;6;1;2022-11-30 08:11:22.484;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3719;82;749;542;7;1;2022-11-30 08:11:23.492;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3720;82;455;388;8;1;2022-11-30 08:11:24.904;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3721;82;284;272;9;1;2022-11-30 08:11:25.798;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3722;82;409;377;10;1;2022-11-30 08:11:26.766;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3723;82;906;283;11;1;2022-11-30 08:11:27.724;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3724;82;659;145;12;1;2022-11-30 08:11:28.854;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3725;82;204;435;13;1;2022-11-30 08:11:29.802;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3726;82;938;295;14;1;2022-11-30 08:11:30.73;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3727;82;87;516;15;1;2022-11-30 08:11:31.88;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
3728;82;847;201;1;2;2022-11-30 08:11:36.294;82;17;res16_dell2400_sys18;2A;2022-11-30 08:11:08.574;17;10;more than 3 hours daily;man;23;Innformatika;2022-11-30 08:05:38.679
